ProductCode, Description, ExFactoryPrice, PackagingType, DiscountGroup ,CustomerDiscount , VATClass, Brand, Weight
"J31030351","Beef Continental Salami 200gms","156","PC","31030301","No","VAT16","JF-CONTENT","0.200"
"J31030352","Beef Continental Salami -2.5kg","659","KG","31030303","No","VAT16","JF-CONTENT","1.000"
"J31030353","Beef Continental Salami 500gms","357.25","PC","","No","VAT16","JF-CONTENT","0.500"
"J31030501","Garlic Pork Sausages, 150gms","143.775","PC","31030501","No","VAT16","JF-CONTENT","0.150"
"J31030525","Garlic Beef Sausage 150gm","0","PC","","No","VAT16","JF-CONTENT","0.150"
"J31030601","Garlic Salami, 200gms","149.5","PC","31030601","No","VAT16","JF-CONTENT","0.200"
"J31030602","Garlic Salami - Bulk 1- 1.5kg","539","KG","31030602","No","VAT16","JF-CONTENT","1.000"
"J31030603","Garlic Salami 500gm","0","PC","31030603","No","VAT16","JF-CONTENT","0.500"
"J31030604","Garlic Salami 1kg-Sliced","584.5","PC","","No","VAT16","JF-CONTENT","1.000"
"J31030605","Garlic Salami, 200gms - SER","149.1","PC","31030601","No","VAT16","JF-CONTENT","0.200"
"J31030651","Beef Garlic Salami 200gms","149.5","PC","31030601","No","VAT16","JF-CONTENT","0.200"
"J31030652","Beef Garlic Salami -Bulk 1.5kg","539","KG","31030602","No","VAT16","JF-CONTENT","1.000"
"J31030653","Beef Garlic Salami 500gms","0","PC","","No","VAT16","JF-CONTENT","0.500"
"J31030701","Hungarian Salami, 200gms","149.5","PC","31030701","No","VAT16","JF-CONTENT","0.200"
"J31030702","Hungarian Salami, Bulk","539","KG","31030702","No","VAT16","JF-CONTENT","1.000"
"J31030703","Hungarian Salami 500gm","0","PC","31030804","No","VAT16","JF-CONTENT","0.500"
"J31030704","Hungarian Salami - sliced 1kg","584.5","PC","","No","VAT16","JF-CONTENT","1.000"
"J31030801","Italian (Dry) Pork Salami 100g","263","PC","31030801","No","VAT16","JF-CONTENT","0.100"
"J31030802","Italian Pork Dry Salami 1-1.5k","1,356","KG","31030802","No","VAT16","JF-CONTENT","1.000"
"J31030803","Italian Beef Salami Sliced-1kg","1,555.5","PC","31030803","No","VAT16","JF-CONTENT","1.000"
"J31030804","Italian Beef Salami 100gm","274.55","PC","31030804","No","VAT16","JF-CONTENT","0.100"
"J31030805","Italian Dry Salami 100gms","0","PC","","No","VAT16","JF-CONTENT","0.100"
"J31030806","Italian Pork Salami-Sliced 1kg","1,413.5","PC","31030806","No","VAT16","JF-CONTENT","1.000"
"J31030807","Italian Pork Salami 500gms","0","PC","31030806","No","VAT16","JF-CONTENT","1.000"
"J31030808","Italian Pork Salami 100g -SER","0","PC","31030801","No","VAT16","JF-CONTENT","0.100"
"J31030809","Italian Beef Salami 1-1.5kg","1,356","KG","","No","VAT16","JF-CONTENT","1.500"
"J31030901","Polony, 200gms","110","PC","31030901","No","VAT16","JF-CONTENT","0.200"
"J31030902","Polony, Bulk 2-2.5kg","447","KG","31030902","No","VAT16","JF-CONTENT","1.000"
"J31030903","Polony - Sliced 1kg","514.5","PC","31030902","No","VAT16","JF-CONTENT","1.000"
"J31030904","Polony, Bulk 2-2.5kg - SER","447","KG","31030902","No","VAT16","JF-CONTENT","1.000"
"J31030921","Sweet Pepper Polony, Bulk/kg","447","KG","31030902","No","VAT16","JF-CONTENT","1.000"
"J31030922","Sweet Pepper Polony, 500 gms","222.5","PC","","No","VAT16","JF-CONTENT","0.500"
"J31030923","Sweet Pepper Polony, 200gms","110","PC","31030901","No","VAT16","JF-CONTENT","0.200"
"J31030941","Beef Polony 200gms","110","PC","31030901","No","VAT16","JF-CONTENT","0.200"
"J31030942","Beef Polony, Bulk 2-2.5kg","447","KG","31030942","No","VAT16","JF-CONTENT","1.000"
"J31030943","Beef Polony 500gms","0","PC","","No","VAT16","JF-CONTENT","0.500"
"J31030950","Tamu Tano Sausage 500gms","96.25","PC","","No","VAT16","JF-CONTENT","0.500"
"J31031001","Pork Brawn - sliced, 100gms","48.4","PC","31031001","No","VAT16","JF-BRAWN","0.100"
"J31031002","Pork Brawn - Sliced, 200gms","67.5","PC","31031002","No","VAT16","JF-BRAWN","0.200"
"J31031003","Pork Brawn - Sliced, 500gms","135.75","PC","31031003","No","VAT16","JF-BRAWN","0.500"
"J31031004","Pork Brawn - Sliced, 1kg","265","PC","31031004","No","VAT16","JF-BRAWN","1.000"
"J31031005","Pork Brawn - 3- 3.5kg","239.5","KG","31031005","No","VAT16","JF-BRAWN","1.000"
"J31031006","Brawn Sandwich Pork  per piece","17.79","PC","","No","VAT16","JF-BRAWN","0.030"
"J31031007","Cooked Pork Brawn 7kg","0","KG","","No","VAT16","JF-BRAWN","7.000"
"J31031101","Pork Smokies, 400gms","116.8","PC","31031101","No","VAT16","JF-SMOKIES","0.400"
"J31031102","Pork Smokies, 1kg","182.5","PC","","No","VAT16","JF-SMOKIES","1.000"
"J31031103","Pork Smokies 200gm","0","PC","","No","VAT16","JF-SMOKIES","0.200"
"J31031104","Pork Smokies 900gms","191.7","PC","31031104","No","VAT16","JF-SMOKIES","0.900"
"J31031105","Special Pork Smokies 900gm","182.7","PC","31031105","No","VAT16","JF-SMOKIES","0.900"
"J31031106","Pork Smokies 900gm - Bonus","0","PC","","No","VAT16","JF-SMOKIES","0.900"
"J31031107","Pork Smokies Extra Long 400gms","116.8","PC","31031101","No","VAT16","JF-SMOKIES","0.400"
"J31031201","Poultry Viennas, 300gms","193.5","PC","31031201","No","VAT16","JF-P-VENNA","0.300"
"J31031202","Poultry Vienna 500gms","298.5","PC","31031202","No","VAT16","JF-P-VENNA","0.500"
"J31031203","Poultry Vienna 1kg","546","PC","31031203","No","VAT16","JF-P-VENNA","1.000"
"J31031204","Poultry Vienna 300 gms - Bonus","0","PC","","No","VAT16","JF-CONTENT","0.300"
"J31031205","Poultry Viennas 250gms","167","PC","31031201","No","VAT16","JF-P-VENNA","0.250"
"J31031206","Poultry Viennas 250gm - Promo","150","PC","31031201","No","VAT16","JF-CONTENT","0.250"
"J31031301","Poultry Vienna Ex-long 500gms","298","PC","31031301","No","VAT16","JF-P-VENNA","0.500"
"J31031302","Poultry Vienna Ex-long 1kg","545","PC","31031302","No","VAT16","JF-P-VENNA","1.000"
"J31031304","Poutry Vienna 1kg - Bonus","0","PC","","No","VAT16","JF-P-VENNA","1.000"
"J31031305","Poultry Vienna Jumbo 30cm Long","545","PC","31031305","No","VAT16","JF-P-VENNA","1.000"
"J31031351","Chicken Franks, 340 gms","96.56","PC","","No","VAT16","JF-P-VENNA","0.340"
"J31031401","Black Pudding- Bulk 1-1.5kg","474.5","KG","31031401","No","VAT16","JF-CONTENT","1.000"
"J31031403","Black Pudding 125gms","60.5","PC","31031403","No","VAT16","JF-CONTENT","0.125"
"J31031404","Black Pudding 250gms","0","PC","","No","VAT16","JF-CONTENT","0.250"
"J31031410","Kenyan Sausage, 1 Kg","120.5","PC","","No","VAT16","JF-CONTENT","1.000"
"J31031501","Beef Brawn - Sliced 100gms","45.1","PC","31031501","No","VAT16","JF-BRAWN","0.100"
"J31031502","Beef Brawn- Sliced, 200gms","67.5","PC","31031502","No","VAT16","JF-BRAWN","0.200"
"J31031503","Beef Brawn - Sliced 500gms","135.75","PC","31031503","No","VAT16","JF-BRAWN","0.500"
"J31031504","Beef Brawn - Sliced 1kg","265","PC","31031504","No","VAT16","JF-BRAWN","1.000"
"J31031505","Beef Brawn 3 -3.5 kg","239.5","KG","31031505","No","VAT16","JF-BRAWN","1.000"
"J31031506","Brawn Sandwich Beef per Piece","17.79","PC","","No","VAT16","JF-BRAWN","0.030"
"J31031507","Cooked Beef Brawn 7kg","0","KG","","No","VAT16","JF-BRAWN","7.000"
"J31031601","Processed  Beef Burger 500gms","0","PC","","No","VAT16","JF-CONTENT","0.500"
"J31031602","Processed Beef Burgers, 1kg","511","PC","31031602","No","VAT16","JF-CONTENT","1.000"
"J31031603","Processed Beef Burger Bulk","0","KG","","No","VAT16","JF-CONTENT","0.000"
"J31031701","Beef Smokies, 400gms","123.5","PC","31031701","No","VAT16","JF-SMOKIES","0.400"
"J31031702","Beef Smokies Labless 1Kg","193.97","PC","31031705","No","VAT16","JF-SMOKIES","1.000"
"J31031703","Beef Smokies 200g","0","PC","","No","VAT16","JF-SMOKIES","0.200"
"J31031704","Beef Smokies Extra Long 1kg","193.97","KG","31031705","No","VAT16","JF-SMOKIES","1.000"
"J31031705","Beef Smokies 900g","193.97","PC","31031705","No","VAT16","JF-SMOKIES","0.900"
"J31031706","Beef Smokies Ex-long 400gm","123.5","PC","31031701","No","VAT16","JF-SMOKIES","0.400"
"J31031707","Beef Smokies Ex-Long 900gm","193.97","PC","31031705","No","VAT16","JF-SMOKIES","0.900"
"J31031708","Beef Smokies 900gms - Bonus","0","PC","","No","VAT16","JF-SMOKIES","0.900"
"J31031709","Beef Smokies Labless 1Kg-Bonus","0","PC","","No","VAT16","JF-SMOKIES","1.000"
"J31031710","Retail Beef Smokies 900gms","193.97","PC","31031705","No","VAT16","JF-SMOKIES","0.900"
"J31031711","Beef Smokies 900gms Promo","193.97","PC","31031711","No","VAT16","JF-SMOKIES","0.900"
"J31031712","Jet Sausage, 1 Kg","193.97","PC","31031712","No","VAT16","JF-SMOKIES","1.000"
"J31031713","Beef Smokies Per Piece","12.93","PC","31031713","No","VAT16","JF-SMOKIES","0.04545"
"J31031714","Beef Smokies Sausage Meat 1kg","185","PC","31031714","No","VAT16","JF-SMOKIES","1.000"
"J31031750","Poultry Smokies 900 gms","0","PC","","No","VAT16","JF-SMOKIES","0.900"
"J31031801","Beef Viennas, 300gms","193.5","PC","31031801","No","VAT16","JF-CONTENT","0.300"
"J31031802","Beef Vienna, 500gms","298.5","PC","31031802","No","VAT16","JF-CONTENT","0.500"
"J31031803","Beef Viennas, 500gms Ex-long)","298.5","PC","31031803","No","VAT16","JF-CONTENT","0.500"
"J31031804","Beef Viennas, 1kg","546","PC","31031804","No","VAT16","JF-CONTENT","1.000"
"J31031805","Beef Viennas, 3kg","1,557","PC","31031805","No","VAT16","JF-CONTENT","3.000"
"J31031806","Beef Viennas 1kg (Extra Long)","546","PC","31031806","No","VAT16","JF-CONTENT","1.000"
"J31031807","Beef Vienna Chipolata /kg","414.5","KG","31031807","No","VAT16","JF-CONTENT","1.000"
"J31031808","Cocktail Beef Viennas 1kg","0","PC","","No","VAT16","JF-CONTENT","1.000"
"J31031809","Beef Viennas 1kg - Bonus","0","PC","","No","VAT16","JF-CONTENT","1.000"
"J31031810","Beef Viennas Jumbo 30cm Long","545.5","PC","31031806","No","VAT16","JF-CONTENT","1.000"
"J31031811","Beef Viennas 500gms - Promotio","269.5","PC","","No","VAT16","JF-CONTENT","0.500"
"J31031812","Beef Vienna  300gms - Bonus","0","PC","","No","VAT16","JF-CONTENT","0.300"
"J31031813","Beef Viennas 250gms","167","PC","31031801","No","VAT16","JF-CONTENT","0.250"
"J31031814","Beef Viennas 250gms  - Promo","150","PC","31031801","No","VAT16","JF-CONTENT","0.250"
"J31031815","Beef Vienna, 500gms - SER","298","PC","31031802","No","VAT16","JF-CONTENT","0.500"
"J31032102","Continental Off Cuts per kg","241","KG","31032102","No","VAT16","JF-CONTENT","1.000"
"J31040101","Beef Pastrami-Bulk (1.5-2.3kg)","1,026","KG","31040101","No","VAT16","JF-DELICAT","1.000"
"J31040102","Beef Pastrami 100gms","0","PC","","No","VAT16","JF-DELICAT","0.100"
"J31040103","Sliced Beef Pastrami 1kg","976.5","PC","31040101","No","VAT16","JF-DELICAT","1.000"
"J31040201","Discontinued","156.8","PC","31040201","No","VAT16","JF-DELICAT","0.200"
"J31040202","Bratwurst, 450gms","325.125","PC","","No","VAT16","JF-DELICAT","0.450"
"J31040203","Bratwurst, 1kg","696.5","PC","31040203","No","VAT16","JF-DELICAT","1.000"
"J31040204","Special Bratwurst 1kg","662","PC","","No","VAT16","JF-DELICAT","1.000"
"J31040205","Bratwurst w Herbs Ex long /kg","663","PC","31040205","No","VAT16","JF-DELICAT","1.000"
"J31040206","German Bratwurst 400gms","136.6","PC","","No","VAT16","JF-DELICAT","0.400"
"J31040207","Thuringer Bratwurst 500gms","338","PC","","No","VAT16","JF-DELICAT","0.500"
"J31040208","Bratwurst with Herbs 240gm","155.64","PC","","No","VAT16","JF-DELICAT","0.240"
"J31040301","Discontinued","101.75","PC","31040301","No","VAT16","JF-DELICAT","0.100"
"J31040302","Ham Sausage, 500gms","0","PC","","No","VAT16","JF-DELICAT","0.500"
"J31040303","Ham Sausage(schinken/w)2-2.3kg","705","KG","31040303","No","VAT16","JF-DELICAT","1.000"
"J31040401","Kabanos,150gms","206","PC","31040401","No","VAT16","JF-DELICAT","0.150"
"J31040402","Kabanos,0.175-1.5 kg","1,353.5","KG","31040402","No","VAT16","JF-DELICAT","1.000"
"J31040404","Kabanos 1kg","1,077","PC","","No","VAT16","JF-DELICAT","1.000"
"J31040501","Kassler(smok-loin b/less)100gm","139","PC","31040501","No","VAT16","JF-DELICAT","0.100"
"J31040502","Kassler(smok-loin b/less)3-4kg","895","KG","31040502","No","VAT16","JF-DELICAT","1.000"
"J31040503","Kassler(Smoked Loin B-less)1kg","701.5","PC","","No","VAT16","JF-DELICAT","1.000"
"J31040504","Cooked Whole Loin per Kg","702.5","KG","","No","VAT16","JF-DELICAT","1.000"
"J31040505","Kassler Bulk - Xpt","0","KG","","No","VAT16","JF-DELICAT","1.000"
"J31040506","kassler 100gm - Xpt","0","PC","","No","VAT16","JF-DELICAT","0.100"
"J31040507","Kassler 1 Kg - Xpt","0","KG","","No","VAT16","JF-DELICAT","1.000"
"J31040508","Smoked Pork Loin B/In, Per kg","676.5","KG","","No","VAT16","JF-DELICAT","1.000"
"J31040509","Kassler(sm-lon b/les)3-4kg-SER","0","KG","31040502","No","VAT16","JF-DELICAT","1.000"
"J31040510","Kassler(smok-loin)100gm- SER","138.5","PC","","No","VAT16","JF-DELICAT","1.000"
"J31040511","Ckd Gammon (C/Ham) 200gm-SER","356","PC","","No","VAT16","JF-HAM","0.200"
"J31040512","Kassler(smok-loin)100gm- SER","0","PC","","No","VAT16","JF-DELICAT","0.100"
"J31040551","Belly Kebab per kg","0","KG","","No","VAT16","JF-DELICAT","1.000"
"J31040601","Liver pate (leberwurst)125gms","99","PC","31040601","No","VAT16","JF-DELICAT","0.125"
"J31040602","Liver pate(leberwurst)1-1.5kg","774","KG","31040602","No","VAT16","JF-DELICAT","1.000"
"J31040603","Liver pate(leberst)1-1.5kg-SER","0","KG","31040602","No","VAT16","JF-DELICAT","1.000"
"J31040604","Beef Liverpate 125gms","99","PC","","No","VAT16","JF-DELICAT","0.125"
"J31040611","Meat Spread 125 gms","34.9375","PC","","No","VAT16","JF-DELICAT","0.125"
"J31040612","Meat Spread 1 - 1.5 Kg","235.5","KG","","No","VAT16","JF-DELICAT","1.000"
"J31040701","Discontinued","114.5","PC","31040701","No","VAT16","JF-DELICAT","0.100"
"J31040702","Meatloaf(leberkaese) 2-2.3kg","698.5","KG","31040702","No","VAT16","JF-DELICAT","1.000"
"J31040703","Meatloaf 500gm","0","PC","","No","VAT16","JF-DELICAT","0.500"
"J31040704","Meatloaf 1kg","0","PC","","No","VAT16","JF-DELICAT","1.000"
"J31040801","Pepperoni - sliced, 1kg","822.5","PC","31040801","No","VAT16","JF-DELICAT","1.000"
"J31040803","Pepperoni -Bulk","713","KG","31040803","No","VAT16","JF-DELICAT","1.000"
"J31040901","Servelat, 200gms","148","PC","31040901","No","VAT16","JF-DELICAT","0.200"
"J31040902","Servelat, 450gms","339.525","PC","","No","VAT16","JF-DELICAT","0.450"
"J31040903","Servelat, 1kg","680.5","PC","31040903","No","VAT16","JF-DELICAT","1.000"
"J31040904","Servelat Ex-long /kg","680.5","PC","31040904","No","VAT16","JF-DELICAT","1.000"
"J31040905","Servelat Ex-Long 500 gms","0","PC","","No","VAT16","JF-DELICAT","0.500"
"J31041001","Turkey Roll - Bulk  2-2.5 Kg","947","KG","31041001","No","VAT16","JF-DELICAT","1.000"
"J31041002","Cooked Turkey Bone-In","598.5","KG","31041002","No","VAT16","JF-DELICAT","1.000"
"J31041004","Sliced Turkey Roll 1kg","839","KG","31041001","No","VAT16","JF-DELICAT","1.000"
"J31041005","Turkey Roll - 200gm","0","PC","","No","VAT16","JF-DELICAT","0.200"
"J31041202","Multi Deli 1, 400 gms","255.8","PC","31041202","No","VAT16","JF-DELICAT","0.400"
"J31041203","Multi Deli 2, 600 gms","278.4","PC","31041203","No","VAT16","JF-DELICAT","0.600"
"J31041204","Multi Deli Pack, 700 gms","332","PC","31041204","No","VAT16","JF-DELICAT","0.700"
"J31041300","Cooked Meat Balls, 1 Kg","449.5","KG","","No","VAT16","JF-DELICAT","1.000"
"J31050051","Whole Smkd Pork Belly /kg","640","PC","","No","VAT16","JF-BACON","1.000"
"J31050052","Smoked P-Belly B/In, R/On /kg","640","KG","","No","VAT16","JF-BACON","1.000"
"J31050053","Smoked P-Belly Bless, R/On /kg","737","KG","","No","VAT16","JF-BACON","1.000"
"J31050101","Black Forest Ham(prosc) 100gms","359.5","PC","31050101","No","VAT16","JF-HAM","0.100"
"J31050102","Black Forest Ham(prosc)0.7-1kg","2,721","KG","31050102","No","VAT16","JF-HAM","1.000"
"J31050103","Black Forest Ham 500Gms","0","PC","","No","VAT16","JF-HAM","0.500"
"J31050104","Black Forest Ham(pr)100gms-SER","359.15","PC","31050101","No","VAT16","JF-HAM","0.100"
"J31050201","Ckd Gammon (Country Ham) 200gm","356","PC","31050201","No","VAT16","JF-HAM","0.200"
"J31050202","Cooked Gammon Ham, 3-4kg","1,448.5","KG","31050202","No","VAT16","JF-HAM","1.000"
"J31050203","Cooked Prime Gammon Ham p/kg","823","KG","31050203","No","VAT16","JF-HAM","1.000"
"J31050204","Cooked Whole Ham /kg","557.5","KG","31050204","No","VAT16","JF-HAM","1.000"
"J31050205","Cooked Gammon Ham 7kg","0","KG","","No","VAT16","JF-HAM","7.000"
"J31050206","Sliced Whole Ham - 500 gms","0","PC","","No","VAT16","JF-HAM","0.500"
"J31050207","Cooked Gammon Ham, 3-4kg - SER","1,448","KG","31050202","No","VAT16","JF-HAM","1.000"
"J31050208","Ckd Gammon (C/Ham) 200gm-SER","0","PC","","No","VAT16","JF-HAM","0.200"
"J31050301","Sliced Cooked Gammon Ham 1kg","1,539","PC","31050301","No","VAT16","JF-HAM","1.000"
"J31050302","Sliced Ckd Gammon Ham 500gm","828.75","PC","31050302","No","VAT16","JF-HAM","0.500"
"J31050351","Ckd Gam Ham R/On /kg","857.5","KG","","No","VAT16","JF-HAM","1.000"
"J31050352","Smkd Ckd Gammon Bone-in R'less","774.5","KG","31050352","No","VAT16","JF-HAM","1.000"
"J31050401","Cooked Gammon Steak, 200gms","343.2","PC","31050401","No","VAT16","JF-HAM","0.200"
"J31050402","Cooked Gammon Steak, 1kg","1,498.5","PC","31050402","No","VAT16","JF-HAM","1.000"
"J31050403","Cooked Gammon/St-(unsliced)","1,231.5","KG","","No","VAT16","JF-HAM","1.000"
"J31050404","Cooked Gammon Steak 400g","0","PC","","No","VAT16","JF-HAM","0.400"
"J31050450","Smoked Gammon Steak 200gm","0","PC","","No","VAT16","JF-HAM","0.200"
"J31050451","Smoked Gammon Steak 400gms","0","PC","","No","VAT16","JF-HAM","0.400"
"J31050501","Green Gammon Bone-in, 5-10kg","583","KG","31050501","No","VAT16","JF-HAM","1.000"
"J31050502","Green Gammon Ham B-less 1kg","0","PC","","No","VAT16","JF-HAM","1.000"
"J31050503","Green Gammon Boneless, Bulk","641.5","KG","31050503","No","VAT16","JF-HAM","1.000"
"J31050504","Green Gammon B/less Rolled","0","KG","","No","VAT16","JF-HAM","1.000"
"J31050601","Honey Glazed Ham-Bulk,per kg","1,026","KG","31050601","No","VAT16","JF-HAM","1.000"
"J31050603","Honey Glazed Rind","12.5","KG","","No","VAT16","JF-HAM","1.000"
"J31050604","Honey Glazed Smkd Ckd Gamm B'I","852","KG","31050604","No","VAT16","JF-HAM","1.000"
"J31050605","Whole Honey Glazed Ham","781","KG","31050605","No","VAT16","JF-HAM","1.000"
"J31050606","Black Pepper Ham - Bulk","1,074","KG","31050606","No","VAT16","JF-HAM","1.000"
"J31050607","Pineapple Glazed Ham - Bulk","1,074","KG","31050607","No","VAT16","JF-HAM","1.000"
"J31050608","Coppa Ham per kg","1,375","KG","31050608","No","VAT16","JF-HAM","1.000"
"J31050609","Coppa Ham 100 gm","180.6","PC","","No","VAT16","JF-HAM","0.100"
"J31050610","Pineapple Glazed Gammon B'in","937","KG","","No","VAT16","JF-HAM","1.000"
"J31050611","Sliced Honey Glazed Ham - 500g","605","PC","","No","VAT16","JF-HAM","0.500"
"J31050701","Prime Gammon Ham, Bulk p/kg","707.5","KG","31050701","No","VAT16","JF-HAM","1.000"
"J31050702","Green Prime Gam ham 1.5-3.0kg","0","KG","","No","VAT16","JF-HAM","1.000"
"J31050703","Sliced Prime Gam Ham /kg","0","PC","","No","VAT16","JF-HAM","1.000"
"J31050801","Smoked Gammon Bone-in, 5-10kg","394","KG","31050801","No","VAT16","JF-HAM","1.000"
"J31050901","Smoked Gammon Ham, (Bulk)","0","KG","31050901","No","VAT16","JF-HAM","1.000"
"J31050902","Smoked Gammon Ham B-less 5-10k","671.5","KG","","No","VAT16","JF-HAM","1.000"
"J31050903","Smkd Gmmon Ham B-lss 5-10k-SER","0","KG","","No","VAT16","JF-HAM","1.000"
"J31050905","Green Shank Bulk - Per kg","367.5","KG","","No","VAT16","JF-HAM","1.000"
"J31050906","Smoked Pork Shanks Per kg","367.5","KG","","No","VAT16","JF-HAM","1.000"
"J31050907","","0","","","No","VAT18","","0.000"
"J31050911","Canned Pork Meat - 910 Ml","0","PC","","No","VAT16","JF-CANPROD","0.850"
"J31050912","Chicken in Gravy/can, 440gms","167","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050913","Pork in Gravy/ Can, 440gms","189.66","PC","31050913","No","VAT16","JF-CANPROD","0.440"
"J31050914","Beef Vienna in Brine, 440g/can","213","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050915","Chicken With Vegetabl,440g/can","181.82","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050916","Beef Goulash, 440g/can","173.91","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050917","Beef With Chickpeas, 440g/can","205.53","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050918","Beef With Potatoes, 440g/can","181.82","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050919","Fried Beef With Beans,440g/can","181.82","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050920","Mince Beef With Beans,440g/can","112.93","PC","","No","VAT16","JF-CANPROD","0.440"
"J31050921","Corned Beef, 300 gms","188","PC","","No","VAT16","K35-OTHRVA","0.300"
"J31050951","Smoked Rolled Gammon /kg","687.5","KG","","No","VAT16","JF-HAM","1.000"
"J31051001","Smoked Pork, 200gms","446.5","PC","31051001","No","VAT16","JF-HAM","0.200"
"J31051002","Smoked Pork, 1kg","2,008.5","PC","31051002","No","VAT16","JF-HAM","1.000"
"J31051003","Smoked Pork (Bulk)","1,576","KG","31051003","No","VAT16","JF-HAM","1.000"
"J31051004","Smoked Pork 500gms","0","PC","","No","VAT16","JF-HAM","0.500"
"J31051101","Cooked Pressed Beef, 200gms","294.5","PC","31051101","No","VAT16","JF-HAM","0.200"
"J31051102","Cooked Pressed Beef, 2-5kg","1,368.5","KG","31051102","No","VAT16","JF-HAM","1.000"
"J31051201","Sliced Cooked Pressed Beef 1kg","567.5","PC","","No","VAT16","JF-HAM","1.000"
"J31051202","Sliced Ckd Pressed Beef 500g","831","PC","31051202","No","VAT16","JF-HAM","0.500"
"J31051250","Deli Roast Beef per kg","1,028","KG","31051250","No","VAT16","JF-DELICAT","1.000"
"J31051251","Sliced Deli Roast Beef 1 kg","1,398","PC","","No","VAT16","JF-DELICAT","1.000"
"J31051252","Pork Jowl Cured, Per Kg","348.5","KG","","No","VAT16","JF-DELICAT","1.000"
"J31051301","Smoked Beef, 200gms","341","PC","31051301","No","VAT16","JF-HAM","0.200"
"J31051302","Smoked Beef, Bulk","1,500.5","KG","31051302","No","VAT16","JF-HAM","1.000"
"J31051303","Smoked Beef, 200gms- SER","341","PC","","No","VAT16","JF-HAM","0.200"
"J31051304","Smoked Beef, 200gms- SER","0","PC","","No","VAT16","JF-HAM","0.200"
"J31051401","Smoked Beef - Sliced 1kg","1,808","KG","31051401","No","VAT16","JF-HAM","1.000"
"J31051402","Smoked Beef - Sliced 1kg - SER","1,808","KG","31051401","No","VAT16","JF-HAM","1.000"
"J31051601","Smkd Rolled Cooked Ham Bulk","803.5","KG","31051601","No","VAT16","JF-HAM","1.000"
"J31060101","Sandwich Ham, 200gms","145.5","PC","31060101","No","VAT16","JF-SWCH HA","0.200"
"J31060102","Sandwich Ham, 500gms","403.75","PC","31060102","No","VAT16","JF-SWCH HA","0.500"
"J31060103","Sandwich Ham, Bulk","702.5","KG","31060103","No","VAT16","JF-SWCH HA","1.000"
"J31060104","Sliced Sandwich Ham, 1kg","819.5","PC","31060104","No","VAT16","JF-SWCH HA","1.000"
"J31060201","Ham Pieces","374","KG","31060201","No","VAT16","JF-HAM","1.000"
"J31060301","Chopped Sandwich Ham","0","KG","","No","VAT16","JF-SWCH HA","1.000"
"J31060401","Sandwich Ham per Piece","23.54","PC","","No","VAT16","JF-SWCH HA","0.040"
"J31065101","Sandwich Beef, 200gms","145.5","PC","31065101","No","VAT16","JF-SWCH BE","0.200"
"J31065102","Sandwich Beef 500gms","403.75","PC","31065102","No","VAT16","JF-SWCH BE","0.500"
"J31065103","Sandwich Beef Bulk, per kg","702.5","KG","31065103","No","VAT16","JF-SWCH BE","1.000"
"J31065201","Sliced Sandwich Beef, 1kg","819.5","PC","31065201","No","VAT16","JF-SWCH BE","1.000"
"J31065301","Chopped Sandwich Beef Bulk","0","KG","","No","VAT16","JF-SWCH BE","1.000"
"J31070101","Poultry Nyamabite, 125gms","51.8125","PC","","No","VAT16","JF-N/BITES","0.125"
"J31070102","Nyamabite, 125gms","53","PC","31070102","No","VAT16","JF-N/BITES","0.125"
"J31070103","Pork Nyamabite 125Gms","0","PC","","No","VAT16","JF-N/BITES","0.125"
"J31080101","Team Pet Food, 1x2 kg","132.5","PC","31080101","No","VAT16","JF-PET FOD","2.000"
"J31080102","Team Pet Food 1 x 2 kg Promo","116","PC","31080101","No","VAT16","JF-PET FOD","2.000"
"J31080201","Beefo Pet Food, 1x2 kg","132.5","PC","31080101","No","VAT16","JF-PET FOD","2.000"
"J31080202","Beefo Pet food 1 x 2 kg Promo","116","PC","","No","VAT16","JF-PET FOD","2.000"
"J31080301","Rice Pet Food ,1x2kg","132","PC","31080101","No","VAT16","JF-PET FOD","2.000"
"J31080302","Blood Meal Cake, 1x2 Kg","132.5","PC","","No","VAT16","JF-PET FOD","2.000"
"J31090101","Baby Loin Spare Ribs","372.5","KG","","No","NONVAT","JF-FRES PK","1.000"
